geneSymbol	male_CryptoDB_46_rep_1	male_CryptoDB_46_rep_2	male_CryptoDB_46_rep_3	male_CryptoDB_46_rep_4	female_in_vitro_CryptoDB_46_rep_1	female_in_vitro_CryptoDB_46_rep_2	female_in_vitro_CryptoDB_46_rep_3	female_in_vitro_CryptoDB_46_rep_4	female_in_vivo_CryptoDB_46_rep_1	female_in_vivo_CryptoDB_46_rep_2	female_in_vivo_CryptoDB_46_rep_3	female_in_vivo_CryptoDB_46_rep_4	asexual_CryptoDB_46_rep_1	asexual_CryptoDB_46_rep_2	asexual_CryptoDB_46_rep_3	asexual_CryptoDB_46_rep_4
cgd2_1850-RA	7.685406129294922	7.264550803355289	6.380226422770985	7.10752704099673	6.906581811139341	6.452016541886579	7.136586907640303	6.670432306929805	6.828360124351459	6.7262302735634	6.607054333663258	7.980042991443181	7.616806857061825	6.633079952387893	7.746479747621038	7.91155147833096
cgd2_1860-RA	3.995251242641391	5.6959863824127535	1.4931207298711182	5.14597060680847	2.2017590517872847	4.761633429591257	3.8821091549904763	3.091159430750208	4.099643928546871	5.313183131143401	5.474819082600381	3.127915113498588	5.011771995257323	5.31536084661792	5.183755916846949	4.413748330151489
cgd2_1870-RA	9.13201262915335	9.215691076796007	8.756547917646966	9.043793510400924	9.188271360665764	9.307654290804141	9.67359693648674	10.709767232322251	10.119612732258883	9.327034249123725	8.947670679214909	11.090920778892658	11.634330917649656	10.597559561704168	11.249907067741434	11.627429032404933
cgd2_1890-RA	5.301911325387453	4.890289070155835	5.745463601320222	5.751101096926137	7.647041821663781	7.125504744681181	6.927232964372527	7.134800463942579	6.663374320593231	6.949003897336814	7.069853270579943	6.101362514282244	1.5400413966754112	0.13242993892958585	1.2340076857881253	0.13242993892958585
cgd2_1900-RA	5.588352770356855	5.126876584330291	5.923895197262652	6.074338892139182	7.126484198100485	6.957416037870084	7.5377201886870235	6.428514385950414	6.6177583302448415	6.661598008862156	6.789463078083092	6.103357354540656	4.041373907536807	4.199525989050947	3.554667133942409	4.5636689215785475
cgd2_1910-RA	9.382356969587699	9.707628104929338	9.744838759696174	9.873351959959368	11.53816357420122	11.701043394400454	11.74880375884932	11.66571433416302	11.556903475687074	11.604995452966508	11.474752430917045	10.981708140433163	7.1215784424083894	6.8248417097133265	6.729320512144442	7.177065043509486
cgd2_1920-RA	6.953929810017912	6.311202046687973	7.326985269188783	5.6125855460776455	4.077109132499907	4.762784950251383	4.128281176314379	0.13242993892958843	4.057933678032783	4.369912334480672	4.921419298043846	3.128964690145784	3.6539678460573826	2.7295491241381185	3.6411734428274993	3.958813378411257
cgd2_1940-RA	4.525070453263814	3.933689362776193	4.961897381446571	3.9526451750194345	4.9338014858955646	5.257116107135965	3.737555297706069	4.704555981344163	1.476673746321992	3.8494505201416485	3.725745843881011	2.4282617387928953	3.8043234069791216	3.7550047636680075	4.143318911491832	3.434521317404387
cgd2_1950-RA	3.5844293810610632	3.1272931038425877	6.2761505975347625	4.845128222812926	6.282230254302302	6.978065233067497	6.372291906111594	5.858045635333786	4.752254616062334	5.1536941852769145	5.453446431546647	4.046623106038764	2.725504184935855	0.13242993892958585	2.8670830448182483	3.74500270227345
cgd2_1960-RA	6.5101491003302545	6.229096702336299	3.9831305348592236	5.803866099832043	4.62086349164498	6.202510997369565	6.622869186428162	5.810059261137386	8.960294728910684	8.611349937065595	8.503210968839696	8.41377139795706	7.6181271200524785	7.205502471308259	7.43341047492599	7.80486840127749
cgd2_1970-RA	5.182448922136164	4.735781333752027	4.904950272050954	5.211349587986357	3.7435693200904883	2.546424998836559	4.1308399348843645	0.13242993892958843	2.8340143388881596	4.383600728811579	3.9411923052520463	0.13242993892958843	0.13242993892958843	2.731828051725466	2.9886763076208243	1.347229261356168
cgd2_1980-RA	4.026115855498859	3.111088441310722	2.5402708387891564	4.461896066726789	2.705904597069692	3.442508985230266	3.2560081771658242	0.13242993892958843	2.764111984602987	3.389136427079713	3.9607110936250636	0.13242993892958843	2.164853891514253	0.13242993892958585	3.0254324472918555	2.4778012611416145
cgd2_20-RA	10.469640159465767	10.235442570897042	8.959698520322904	9.947971791240326	10.312202162074694	10.78502111803453	10.688102993453668	11.649846746875731	10.474301560597977	10.125545030978229	9.761970775314555	11.548922281305728	12.36967929586329	11.23193521359806	11.687207141678796	12.23473089354833
cgd2_200-RA	6.673374179891786	6.231331311250733	6.551595943289473	6.82450307197716	8.824185340958572	8.387454888326761	8.271959658928926	8.687497017159393	9.113402894115978	8.402417499602151	8.086906579975318	9.034280972599966	10.668426546187193	9.475685944339869	9.892313015421282	10.263610239765837
cgd2_2000-RA	5.675754722296397	5.386765147666427	6.197163799899292	5.5223426897597445	5.085939006077223	5.913705839657764	4.884781018313034	5.570720931300947	6.916253882193029	6.015463449887738	5.835829014825637	6.3358390060360055	6.6717884431645995	4.9030820198133975	6.565531126677878	6.692631352092521
cgd2_2010-RA	5.6626359485581546	6.8866248319579	7.045082989954304	6.037468699205143	6.356812786078911	5.832166651175059	5.493179447122076	5.043305883231785	6.1291074625205395	5.639236160771165	5.793284369258585	5.248764210354968	5.250457962817216	6.494285879712672	7.040920470517882	5.943564788009032
cgd2_2020-RA	3.600414266528716	2.851593852450839	3.7020078207200253	1.6120663568683844	0.13242993892958843	1.919117217485269	2.0684043682657216	0.13242993892958843	1.7539788685890092	1.9028521360715662	1.636741237337578	0.13242993892958843	1.5645433709798782	2.8825376191708965	1.2550323249465671	2.5881614850332455
cgd2_2030-RA	3.5296068064600306	3.814417460827862	3.802103817313547	3.8332478481602736	2.3390783961970345	3.1899851802565444	0.13242993892958585	0.13242993892958843	1.157449836996794	1.4204886772147045	1.3223766710572702	0.13242993892958843	0.13242993892958843	0.13242993892958585	1.2523717146883504	1.4486967716042904
cgd2_2040-RA	4.115924986955327	4.106312308772997	4.552526982171278	3.8669909831636176	3.3349609781196268	4.178181690621045	0.13242993892958585	3.124346683523868	4.538322871777	4.873458588808185	4.419883503307508	2.3279780623957738	4.413161871720024	5.352349610278661	4.92044849787755	5.196976986237901
cgd2_2050-RA	7.261647679557355	7.473375214376736	7.097502376766836	7.005084708693974	6.740542396855608	6.8635776007662255	6.794652084615117	7.444735532994415	5.870179007932891	5.531781088099155	5.32912456171955	6.359616451578528	6.646415461641397	6.568173549594439	7.210512919325006	6.8372506229782495
cgd2_2060-RA	5.536304050404892	3.833274946241043	6.764891379193212	6.065245449204903	5.847697422862379	3.94503138369449	4.137339577834008	4.557134512803144	4.996336422116098	4.859036446041191	4.534267701911422	3.6611981970176464	5.92109979086694	5.679707194334161	5.1484249473175305	4.9163561878114415
cgd2_2070-RA	6.239794208007771	5.805665458136642	3.3821175341281053	6.0804695433320255	6.492596202665138	6.1451544530327	6.2982826186466125	5.940463963762393	6.706836510184007	6.198847937972509	6.1909453263856244	7.7453325276855445	7.798339619533149	7.66741884924448	7.981795363737188	8.033963257988477
cgd2_2080-RA	3.8607085142783673	2.8820450409179337	0.13242993892958585	2.8994387267460366	5.155488746654415	5.245276516161394	3.635343903123029	0.13242993892958843	3.067261942489981	1.812695489864321	2.9832377216724906	0.13242993892958843	4.427738420830956	3.6526793531433204	3.9312992133279523	4.135917423899218
cgd2_2090-RA	6.503497427688142	6.500259789110499	7.76042993745887	7.254628811606164	6.384676768843013	6.782618501140583	6.278529910874749	3.0928382269049646	5.790003764905672	6.737995165901313	7.044599207423131	4.338823818886106	4.488564178278975	6.395459389413019	3.5038412939509493	5.521198323246325
cgd2_210-RA	7.687341264076721	7.415642434864507	7.238907316045621	7.676614749775496	8.558896705847948	9.211398425640045	9.054339030840392	8.558245183921828	10.124725045559115	9.546948853994078	9.671458447029657	8.656654222340295	3.232473371515571	4.161551715742182	4.44734396248263	2.7957509508365086
cgd2_2100-RA	7.595085952809323	8.063375809046915	8.569077007414725	8.350169411974909	10.20872560424745	9.943644430643342	10.206899725519076	9.089660610044254	9.37333166381877	9.45563450081919	9.407665683855338	8.967633429276974	0.13242993892958843	0.13242993892958585	0.13242993892958585	0.13242993892958585
cgd2_2110-RA	8.365449598938572	8.430026015927586	9.411293148077128	8.893171464973777	10.629440510020805	10.698839566232857	10.719262303397675	10.732757015190202	9.441646779097988	9.786795038546414	9.535595996750144	9.879946297447823	0.13242993892958843	0.13242993892958585	0.13242993892958585	0.13242993892958585
cgd2_2130-RA	6.9920536220688785	7.232010870453521	6.626551936040853	7.364700937720041	6.079044313048083	7.034589765498944	7.456188951389048	6.713447441569032	9.348358945960705	8.886132293083518	8.683259931825969	8.380742708304075	7.806940534555991	7.6035936249882194	7.7609691794097975	8.340887047720159
cgd2_2140-RA	5.88760003262714	5.189820357913665	6.217749404488784	5.626936334488797	4.771277927108037	4.878614839760185	4.823782992047857	0.13242993892958843	3.4724332463750085	3.0525994251322737	2.417541310702281	3.647789039505571	3.447841406864637	5.665335176086056	3.6365901080489107	3.4826467128739202
cgd2_2160-RA	3.725651736591	3.400765001984244	3.5723282829407883	4.143934235500229	3.304661346122437	3.938645848964587	1.938613891929579	0.13242993892958843	1.8522293870849686	2.744443142753056	2.6243786160641265	0.13242993892958843	4.490523368487495	4.849567665620232	3.1823721722598814	4.3162956347175125
cgd2_2170-RA	4.230509220397717	3.6776772702000264	5.390460197857383	4.58391755476785	4.485369310883037	4.77978402631014	4.537401715104458	4.012874295880973	6.425453258163917	5.986277551917135	6.164633488909675	5.315723762182358	5.717454062537954	6.208625948018104	7.036566461571324	5.932807788781891
cgd2_2190-RA	4.4229146669906845	4.816453407491426	3.6829349005764205	4.318604368652146	3.050505029182578	1.8169832559538586	2.743297952026082	0.13242993892958843	3.139506635215741	3.9698337295818855	4.127099015225916	2.3269110626345495	2.968322979330912	4.881009870583592	3.2111371970086493	4.120237993434054
cgd2_220-RA	4.674993640461661	4.5409793550419515	0.13242993892958585	4.3055903711328005	5.7634714497762065	4.159437657091148	6.242717126301079	3.1069104839904527	5.34716778096423	5.862180349740061	5.831987489745363	0.13242993892958843	5.16899404479394	4.1619224720470624	4.005840065420252	5.536950498150443
cgd2_2210-RA	6.242773051109548	6.060531368689027	6.167050682219845	5.792424095163831	5.918520431837173	5.321426530620057	5.230550389484651	4.583622608764064	3.5107525498883527	4.214092033563262	4.271885665852614	2.328454333839782	5.8251668381440265	5.540742724329954	5.431066062263572	5.463137349307473
cgd2_2220-RA	4.358450204671967	4.5217021932225565	5.673933963742281	4.517653604836419	1.564054953247696	4.015634020435152	2.7852958824182537	3.1670255078676526	2.6829976582558603	2.7087460631137663	2.6715858239268204	3.204055598510995	4.068134500508247	4.620244884385526	3.580668791026166	4.03848180081693
cgd2_2230-RA	1.495551737163603	3.755263476581002	1.1547978205577072	3.9463606514245333	3.30717398054662	5.673153554748375	4.343005429139421	3.0970970052829006	5.336222204723755	4.256607334525919	4.590348901160587	3.1338746905092916	5.510782683659776	4.852286173786836	5.5831164296337805	5.432117143123597
cgd2_2240-RA	6.236767968278093	5.381332322300744	2.440595736149393	4.855704963072298	5.33721367687869	4.512630802300903	4.9878935646838976	3.116473634349293	4.9194517279409204	4.490785216030734	4.149666553256532	4.614638517330582	4.8849893418646255	4.565146212837442	5.421693420251552	5.501465672021974
cgd2_2260-RA	4.82688138357378	5.368447124532947	4.204123161217579	3.890945822730648	5.555789860113174	6.183728709555741	4.971686627885915	5.5244788868993675	4.878681389892413	5.765940076526782	5.439940648160403	5.565593310856551	6.6249540856827345	6.497565865804405	6.500578875432723	6.559313442544102
cgd2_2270-RA	3.1673475598234777	4.5251545260058474	4.054460119197807	4.6396108815022705	3.3494978266369264	4.681906419915543	3.932461063155303	3.1386064499605104	3.3145173729974453	3.1821980534003207	3.5124856038866836	0.13242993892958843	2.6336425726159614	3.653533304337014	4.482178268570391	1.3761255305578912
cgd2_2280-RA	0.13242993892958843	4.314126255215083	0.13242993892958585	3.8307601910009157	6.022702126223266	3.0513951375854487	1.9494479966556217	0.13242993892958843	5.8068744710116755	6.034040351985515	6.2128500681285646	6.065038425804541	6.45173192472759	5.5217095142827	5.595159926182114	5.709191247023657
cgd2_2290-RA	3.8194982259575396	1.1615720125632012	0.6767360186674503	2.782780495631504	4.142820585198305	3.096826683429396	1.9870459089882953	0.13242993892958843	4.910607349810108	3.863490291860529	4.074429219787938	2.3541081409866327	4.925792674071982	3.6691020424298864	4.1556755135046926	3.5506360931890004
cgd2_230-RA	6.244729946829875	5.381666726462286	2.3596988333671756	5.737080141193575	4.464373031158828	4.626913536782832	4.516366884994171	0.13242993892958843	4.009711674067852	4.64573376324235	5.095842360836469	2.2958755718166417	4.933428834602655	0.13242993892958585	4.63941246964252	4.505307296102432
cgd2_2300-RA	4.1465546173211365	4.102705364481536	1.7116906086689	2.151377115347343	3.5605580928191674	4.654628665349257	0.13242993892958585	5.755268288957329	5.2996733214537555	6.484426330952532	6.333677038173457	6.562232540860147	4.401584226394746	5.124568215142775	4.6671385908422485	5.498343451200844
cgd2_2310-RA	3.368761058838698	3.23741117534645	3.661908889397911	3.317946226224107	0.13242993892958843	0.13242993892958585	0.13242993892958585	0.13242993892958843	2.5042801140898927	4.58546250986408	5.148171127901121	4.053474052039785	1.4645236947117788	6.315403822207353	4.0079445773345075	3.976593972655034
